,tempo,loudness,danceability,energy,popularity
384,135.80700000000002,-9.565,0.335,0.875,13
385,131.435,-20.432,0.466,0.17800000000000002,18
386,64.048,-16.534000000000002,0.31,0.156,11
387,101.454,-16.323,0.546,0.0972,11
388,78.28,-13.325,0.26,0.18600000000000005,14
389,80.736,-11.032,0.287,0.329,11
390,117.399,-5.2189999999999985,0.799,0.612,12
391,108.414,-12.298,0.579,0.35700000000000004,12
392,139.584,-10.884,0.5379999999999999,0.705,18
393,63.843,-8.609,0.606,0.518,17
394,95.019,-9.87,0.785,0.585,17
395,85.101,-14.588,0.468,0.158,14
396,85.184,-22.612,0.212,0.134,18
397,109.126,-17.403,0.465,0.154,12
398,110.212,-13.57,0.348,0.199,11
399,77.093,-15.066,0.276,0.23,15
400,96.427,-9.98,0.396,0.404,16
401,169.41,-14.795,0.359,0.159,14
402,162.089,-18.004,0.519,0.212,16
403,117.001,-12.07,0.562,0.361,13
404,157.209,-17.92,0.374,0.391,15
405,96.989,-14.789,0.664,0.407,13
406,157.827,-7.375,0.6559999999999999,0.8190000000000001,13
407,77.134,-5.466,0.457,0.899,19
408,99.862,-17.469,0.505,0.185,16
409,119.716,-9.48,0.6890000000000001,0.52,12
410,49.761,-26.50800000000001,0.521,0.0398,16
411,123.795,-12.171,0.478,0.419,16
412,177.236,-7.399,0.433,0.451,15
413,74.907,-32.442,0.204,0.0278,14
414,117.44,-12.858,0.353,0.274,16
415,106.083,-14.618,0.601,0.928,13
416,149.30200000000005,-11.421,0.5770000000000001,0.642,14
417,140.798,-21.082,0.393,0.0451,13
418,100.506,-20.402,0.5529999999999999,0.0367,16
419,113.379,-10.563,0.748,0.431,10
420,130.472,-14.326,0.271,0.196,14
421,93.638,-11.653,0.482,0.527,11
422,132.546,-10.925999999999998,0.6729999999999999,0.418,16
423,135.86700000000002,-15.958,0.573,0.204,14
424,141.572,-11.591,0.5920000000000001,0.406,19
425,160.662,-6.852,0.395,0.934,16
426,67.044,-14.406,0.401,0.226,11
427,90.603,-13.496,0.6990000000000001,0.174,12
428,117.034,-14.499,0.44,0.128,11
429,123.762,-17.738,0.436,0.248,18
430,105.659,-2.928,0.539,0.6409999999999999,15
431,110.577,-12.227,0.747,0.222,11
432,122.191,-9.074,0.7340000000000001,0.5539999999999999,12
433,135.286,-10.74,0.657,0.5920000000000001,15
434,142.284,-13.788,0.454,0.38,13
435,115.075,-9.085,0.35,0.981,16
436,105.587,-7.386,0.498,0.853,19
437,119.578,-12.539,0.762,0.415,15
438,104.355,-17.174,0.28,0.158,17
439,115.52,-12.065,0.503,0.264,15
440,86.23100000000002,-16.969,0.32,0.135,10
441,99.638,-9.269,0.4920000000000001,0.625,19
442,83.074,-21.084,0.293,0.0784,16
443,63.971,-20.255,0.484,0.136,17
444,79.671,-14.195,0.69,0.47,12
445,114.328,-12.571,0.637,0.32299999999999995,12
446,111.697,-13.767,0.787,0.526,12
447,144.751,-5.269,0.774,0.8029999999999999,13
448,147.667,-20.811,0.433,0.214,18
449,85.249,-4.789,0.642,0.809,12
450,178.366,-8.136000000000001,0.49,0.604,10
451,113.353,-7.193,0.539,0.716,19
452,98.926,-13.341,0.385,0.488,10
453,70.369,-21.209,0.21,0.105,11
454,115.089,-7.582000000000002,0.64,0.39,13
455,83.01,-16.718,0.22,0.0971,14
456,129.338,-13.87,0.4970000000000001,0.423,15
457,148.255,-13.398,0.537,0.285,15
458,136.556,-6.8329999999999975,0.507,0.878,14
459,114.723,-8.341000000000001,0.5329999999999999,0.411,11
460,88.65299999999998,-12.787,0.626,0.509,17
461,96.189,-13.278,0.392,0.194,16
462,120.396,-13.246,0.5920000000000001,0.5,15
463,174.456,-12.58,0.444,0.411,14
464,82.31200000000003,-19.623,0.706,0.105,14
465,94.936,-12.931,0.268,0.233,14
466,121.946,-7.362999999999999,0.659,0.317,12
467,116.505,-8.451,0.601,0.589,10
468,82.587,-18.304,0.647,0.225,16
469,121.278,-12.536,0.535,0.393,14
470,152.451,-10.276,0.342,0.428,19
471,140.131,-9.182,0.626,0.607,15
472,70.528,-18.155,0.491,0.104,19
473,89.279,-18.194000000000006,0.585,0.146,16
474,97.555,-11.97,0.468,0.272,12
475,142.91299999999995,-11.421,0.627,0.508,16
476,130.306,-10.679,0.5529999999999999,0.278,19
477,128.058,-16.185,0.58,0.219,18
478,139.593,-11.955,0.598,0.626,15
479,173.52599999999995,-15.459,0.307,0.105,15
480,122.345,-7.08,0.442,0.774,19
481,132.265,-11.869000000000002,0.532,0.301,18
482,133.986,-22.215,0.237,0.0492,19
483,79.774,-8.156,0.419,0.32299999999999995,19
484,89.635,-9.755,0.383,0.635,19
485,93.099,-11.808,0.698,0.7120000000000001,15
486,141.594,-12.058,0.568,0.501,17
487,105.728,-9.786,0.537,0.476,17
488,144.245,-7.237999999999999,0.4970000000000001,0.682,19
489,142.27100000000004,-8.891,0.574,0.6829999999999999,17
490,96.521,-13.892,0.56,0.35,15
491,113.283,-16.061,0.574,0.128,16
492,67.217,-15.879,0.503,0.28300000000000003,14
493,90.465,-23.371,0.628,0.0355,15
494,173.856,-12.225,0.366,0.332,19
495,110.326,-16.183,0.612,0.163,19
496,133.872,-6.125,0.674,0.706,17
497,119.073,-11.015,0.518,0.24,19
498,121.418,-16.015,0.447,0.247,19
499,78.104,-10.797,0.264,0.244,15
500,112.165,-13.107,0.527,0.34700000000000003,19
501,111.007,-8.152999999999999,0.504,0.762,19
502,136.315,-10.892,0.473,0.371,18
503,128.622,-10.726,0.684,0.522,18
504,141.317,-8.895,0.456,0.476,14
505,149.877,-12.004,0.523,0.461,17
506,85.78299999999999,-12.316,0.114,0.229,19
507,113.461,-15.322,0.662,0.244,18
508,110.665,-11.275,0.647,0.478,15
509,124.399,-9.599,0.696,0.568,17
510,175.52700000000004,-8.724,0.368,0.35600000000000004,19
511,89.40799999999999,-16.067999999999998,0.205,0.153,17
512,139.812,-15.977,0.615,0.0965,19
513,163.987,-10.184,0.551,0.782,18
514,83.49799999999998,-17.95,0.212,0.108,13
515,121.37,-16.389,0.6579999999999999,0.259,18
516,95.748,-13.953,0.433,0.231,16
517,85.61,-8.581,0.512,0.398,18
518,185.1,-8.808,0.524,0.591,13
519,110.72,-10.191,0.493,0.475,19
520,96.08,-27.47,0.382,0.0369,17
521,93.044,-16.006,0.573,0.309,16
522,96.669,-20.928,0.406,0.0858,18
523,76.067,-17.338,0.504,0.11,18
524,81.393,-10.847,0.247,0.247,18
525,61.059,-11.873,0.353,0.528,15
526,90.384,-31.385,0.5,0.0227,18
527,184.488,-9.454,0.575,0.434,18
528,150.25,-11.816,0.65,0.6729999999999999,17
529,158.227,-10.533,0.42,0.782,19
530,160.232,-18.963,0.48,0.273,18
531,127.396,-11.441,0.696,0.494,18
532,94.402,-20.744,0.491,0.13,16
533,140.678,-20.053,0.402,0.11,18
534,150.07399999999996,-12.038,0.541,0.637,15
535,71.748,-13.642,0.247,0.3,18
536,183.758,-8.972000000000003,0.644,0.623,18
537,106.18,-8.806000000000003,0.49,0.545,16
538,119.478,-9.253,0.591,0.564,19
539,125.4,-14.902,0.51,0.586,15
540,110.241,-8.455,0.6940000000000001,0.424,19
541,96.626,-9.973,0.518,0.584,16
542,183.505,-7.767,0.467,0.8690000000000001,19
543,87.04,-15.092,0.581,0.302,16
544,106.685,-15.481,0.581,0.132,17
545,111.644,-13.195,0.73,0.382,15
546,81.032,-11.765999999999998,0.265,0.21600000000000005,19
547,95.665,-2.3680000000000003,0.48,0.962,19
548,70.714,-23.387,0.391,0.114,19
549,87.818,-27.357,0.407,0.0445,15
550,101.248,-11.418,0.536,0.331,19
551,133.054,-5.43,0.579,0.8109999999999999,19
552,147.494,-12.557,0.7170000000000001,0.378,17
553,174.108,-12.880999999999998,0.376,0.451,19
554,71.281,-17.354,0.594,0.263,15
555,85.536,-2.4,0.617,0.983,19
556,109.178,-14.167,0.635,0.284,14
557,81.084,-13.508,0.332,0.281,19
558,121.336,-10.055,0.5479999999999999,0.934,18
559,94.418,-7.475,0.431,0.404,16
560,75.25,-16.509,0.524,0.418,19
561,91.513,-8.971,0.33,0.398,19
562,139.918,-10.489,0.5589999999999999,0.332,15
563,106.466,-3.679,0.42,0.763,18
564,180.681,-18.177,0.42,0.0304,19
565,203.818,-12.299,0.264,0.35600000000000004,18
566,82.005,-17.212,0.494,0.212,16
567,182.764,-12.353,0.271,0.315,19
568,80.59,-7.751,0.465,0.329,18
569,86.494,-19.605,0.391,0.202,17
570,129.856,-15.779000000000002,0.488,0.4370000000000001,18
571,121.353,-7.409,0.7609999999999999,0.537,18
572,122.102,-9.432,0.417,0.433,19
573,73.694,-5.095,0.55,0.865,18
574,77.946,-18.141,0.214,0.171,18
575,139.805,-8.592,0.535,0.631,19
576,100.15,-11.018,0.471,0.384,19
577,80.306,-6.346,0.507,0.634,17
578,136.597,-9.655,0.343,0.614,19
579,207.001,-6.599,0.274,0.449,19
580,172.227,-13.505999999999998,0.255,0.234,19
581,93.75,-8.675,0.446,0.308,18
582,92.298,-22.704,0.5589999999999999,0.14800000000000002,17
583,84.965,-7.8610000000000015,0.795,0.535,18
584,106.335,-17.295,0.155,0.16699999999999998,17
585,133.683,-10.473,0.5429999999999999,0.799,19
586,133.534,-11.453,0.6,0.516,18
587,81.339,-11.212,0.657,0.207,18
588,177.588,-12.605,0.324,0.475,16
589,80.61399999999998,-12.767,0.501,0.451,16
590,124.053,-10.55,0.506,0.6890000000000001,19
591,135.024,-7.359,0.403,0.8959999999999999,17
592,134.817,-12.68,0.366,0.225,17
593,92.824,-16.622,0.545,0.0681,18
594,73.587,-16.555999999999994,0.17800000000000002,0.187,17
595,125.896,-7.567,0.8,0.634,16
596,83.29299999999998,-12.761,0.501,0.181,18
597,181.38,-18.595,0.263,0.241,16
598,82.595,-19.291,0.388,0.245,16
599,131.80700000000002,-8.158,0.638,0.7140000000000001,18
600,124.483,-9.578,0.73,0.5489999999999999,18
601,144.453,-15.554,0.189,0.21,18
